Date,AirPort,Max TemperatureC,MeanDew PointC,Max Humidity,Max Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Precipitationmm,CloudCover,WindDirDegrees,Rain,Thunderstorm,Fog,Snow,Hail,Tornado,latitude_deg,longitude_deg,elevation_ft,2018,2017,2016,2015,2017GDPPerCapita,Weekday,Weekend,Weekend_approx,Busiest_top5,National_holidays,State_holidays,OtherAirports,M,N,S,W,arrival_avg_WeeksToDeparture,arrival_avg_stdwtd,arrival_avg_output,departure_avg_WeeksToDeparture,departure_avg_stdwtd,departure_avg_output,DistanceToClosestHoliday,Fog_importance,Tornado_Magnitude
2011-12-30,LGA,10,0,80,1018,16,16,16,21,8,0.0,6,173,1,0,0,0,0,0,40.77719879,-73.87259674,21.0,15059648,14614802,14706123,14762593,61619.55556,4,0,1,0,0,0,1,0,1,0,0,10.173530516694754,7.823404535565787,11.310172417386713,9.698485068484914,7.434576412491205,11.400049332589607,2,0,0
2011-12-31,LGA,12,5,86,1016,16,16,14,32,12,0.25,5,270,1,0,0,0,0,0,40.77719879,-73.87259674,21.0,15059648,14614802,14706123,14762593,61619.55556,5,1,0,0,0,0,1,0,1,0,0,10.173530516694754,7.823404535565787,11.310172417386713,9.698485068484914,7.434576412491205,11.400049332589607,1,0,0
2012-01-01,ATL,18,7,89,1022,16,16,11,37,17,0.0,4,257,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,1,1,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,0,0,0
2012-01-02,ATL,9,-11,49,1025,16,16,16,52,30,0.1,1,315,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,1,1,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,0,0,0
2012-01-03,ATL,2,-14,57,1032,16,16,16,47,23,0.1,1,312,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,1,0,0
2012-01-04,ATL,11,-12,59,1030,16,16,16,24,13,0.0,1,257,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,2,0,0
2012-01-05,ATL,17,-3,82,1024,16,16,16,26,13,0.0,0,277,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,3,0,0
2012-01-06,ATL,19,-1,76,1022,16,16,16,23,10,0.0,2,256,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,4,0,0
2012-01-07,ATL,21,9,93,1020,16,16,13,26,12,0.1,6,251,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,5,0,0
2012-01-08,ATL,16,12,100,1023,16,9,0,16,5,3.81,7,221,1,0,1,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,6,9,0
2012-01-09,ATL,19,13,93,1022,16,12,1,26,9,1.52,7,228,1,0,1,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,7,12,0
2012-01-10,ATL,17,13,100,1019,16,8,0,23,8,6.86,7,183,1,0,1,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,6,8,0
2012-01-11,ATL,17,9,93,1010,16,13,4,42,21,3.56,7,194,1,1,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,5,0,0
2012-01-12,ATL,15,4,80,1014,16,16,6,52,22,0.1,6,252,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,4,0,0
2012-01-13,ATL,4,-10,60,1024,16,16,16,35,17,0.0,4,282,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,3,0,0
2012-01-14,ATL,12,-9,63,1027,16,16,16,29,17,0.0,0,253,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,2,0,0
2012-01-15,ATL,13,-7,61,1032,16,16,16,23,8,0.0,1,313,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,1,0,0
2012-01-16,ATL,14,-4,54,1033,16,16,16,23,9,0.1,6,138,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,1,1,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,0,0,0
2012-01-17,ATL,17,9,87,1026,16,12,3,35,15,23.11,8,200,1,1,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,1,0,0
2012-01-18,ATL,12,-1,89,1021,16,15,8,32,19,0.76,4,318,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,2,0,0
2012-01-19,ATL,13,-6,69,1022,16,16,16,23,9,0.0,5,202,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,3,0,0
2012-01-20,ATL,16,7,93,1019,16,10,1,26,10,6.86,8,164,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,4,0,0
2012-01-21,ATL,18,13,90,1017,16,10,2,35,14,50.04,7,254,1,1,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,5,0,0
2012-01-22,ATL,13,9,96,1022,10,3,0,32,17,2.03,8,74,1,0,1,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,6,3,0
2012-01-23,ATL,16,10,96,1019,16,4,0,29,11,25.4,7,122,1,1,1,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,7,4,0
2012-01-24,ATL,18,4,100,1024,16,12,0,19,10,0.1,2,309,0,0,1,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,8,12,0
2012-01-25,ATL,20,4,77,1025,16,16,16,23,12,0.0,5,96,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,9,0,0
2012-01-26,ATL,22,13,100,1020,16,10,0,35,17,4.57,7,158,1,0,1,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,10,10,0
2012-01-27,ATL,17,6,84,1018,16,16,10,37,18,2.03,5,281,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,11,0,0
2012-01-28,ATL,18,-1,82,1026,16,16,16,35,14,0.0,0,303,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,12,0,0
2012-01-29,ATL,13,-10,58,1031,16,16,16,29,12,0.0,0,310,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,13,0,0
2012-01-30,ATL,17,-8,56,1031,16,16,16,23,5,0.0,1,235,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,14,0,0
2012-01-31,ATL,18,-3,54,1029,16,15,11,23,6,0.0,3,167,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,15,0,0
2012-02-01,ATL,19,9,93,1025,16,9,1,19,6,11.43,7,215,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,16,0,0
2012-02-02,ATL,19,8,93,1025,16,12,2,26,14,0.0,6,306,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,17,0,0
2012-02-03,ATL,17,1,65,1029,16,16,16,26,15,0.1,6,87,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,18,0,0
2012-02-04,ATL,21,8,78,1025,16,15,11,26,12,1.02,7,151,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,19,0,0
2012-02-05,ATL,21,11,93,1020,16,15,10,26,13,0.1,5,286,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,20,0,0
2012-02-06,ATL,14,6,89,1023,16,16,11,26,9,0.0,6,54,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,21,0,0
2012-02-07,ATL,17,-1,89,1023,16,16,14,21,9,0.0,4,311,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,22,0,0
2012-02-08,ATL,15,-2,57,1025,16,16,16,32,18,0.1,3,321,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,23,0,0
2012-02-09,ATL,12,-3,70,1026,16,16,16,23,9,0.0,5,309,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,24,0,0
2012-02-10,ATL,10,0,76,1022,16,16,13,21,5,0.1,8,255,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,25,0,0
2012-02-11,ATL,7,-7,70,1028,16,16,16,53,32,0.1,4,318,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,26,0,0
2012-02-12,ATL,4,-14,56,1031,16,16,16,40,20,0.0,0,322,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,27,0,0
2012-02-13,ATL,13,-11,55,1026,16,16,16,19,8,0.1,4,250,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,28,0,0
2012-02-14,ATL,9,3,85,1021,16,13,5,21,6,5.59,8,151,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,29,0,0
2012-02-15,ATL,19,4,92,1024,16,13,6,21,6,0.0,5,106,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,30,0,0
2012-02-16,ATL,16,10,96,1022,16,9,0,23,8,5.08,8,43,1,0,1,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,31,9,0
2012-02-17,ATL,19,4,93,1021,16,16,16,21,9,0.0,5,325,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,32,0,0
2012-02-18,ATL,16,7,89,1018,16,14,6,35,12,17.02,7,94,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,33,0,0
2012-02-19,ATL,12,7,93,1016,16,10,1,40,19,1.78,7,359,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,34,0,0
2012-02-20,ATL,14,0,89,1024,16,16,10,29,12,0.0,3,76,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,1,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,35,0,0
2012-02-21,ATL,17,4,83,1024,16,16,16,34,15,0.1,5,186,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,36,0,0
2012-02-22,ATL,19,10,96,1017,16,14,4,32,17,0.0,7,231,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,37,0,0
2012-02-23,ATL,24,14,90,1006,16,15,11,48,24,0.0,5,224,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,38,0,0
2012-02-24,ATL,21,10,81,1019,16,14,5,48,26,5.08,7,258,1,1,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,39,0,0
2012-02-25,ATL,13,-7,59,1027,16,16,16,40,18,0.0,5,299,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,40,0,0
2012-02-26,ATL,16,-7,47,1030,16,16,16,21,11,0.0,4,107,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,41,0,0
2012-02-27,ATL,19,7,93,1030,16,12,2,21,5,0.1,7,102,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,42,0,0
2012-02-28,ATL,17,11,93,1028,16,13,4,21,8,7.37,7,119,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,43,0,0
2012-02-29,ATL,21,15,93,1023,16,11,2,35,16,2.29,8,207,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,44,0,0
2012-03-01,ATL,25,15,93,1014,16,14,2,29,13,11.68,7,240,1,1,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,45,0,0
2012-03-02,ATL,25,16,93,1012,16,14,2,48,23,3.56,7,214,1,1,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,46,0,0
2012-03-03,ATL,19,8,90,1011,16,11,2,53,19,49.53,8,284,1,1,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,47,0,0
2012-03-04,ATL,12,-6,49,1019,16,16,16,45,22,0.0,2,293,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,48,0,0
2012-03-05,ATL,14,-7,45,1032,16,16,16,52,24,0.0,0,310,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,49,0,0
2012-03-06,ATL,16,-7,52,1035,16,16,16,26,16,0.0,2,110,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,48,0,0
2012-03-07,ATL,19,6,76,1034,16,16,16,23,14,0.0,5,116,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,47,0,0
2012-03-08,ATL,24,10,89,1028,16,15,10,32,14,0.0,5,164,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,46,0,0
2012-03-09,ATL,20,9,93,1027,16,9,1,45,16,13.46,7,315,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,45,0,0
2012-03-10,ATL,18,-3,53,1031,16,16,16,32,14,0.0,2,72,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,44,0,0
2012-03-11,ATL,20,4,65,1032,16,16,16,26,17,0.0,6,107,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,43,0,0
2012-03-12,ATL,19,12,90,1028,16,16,11,26,13,1.52,8,139,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,42,0,0
2012-03-13,ATL,24,15,97,1025,16,10,0,23,7,0.51,6,218,1,1,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,41,0,0
2012-03-14,ATL,27,13,90,1025,16,16,16,19,7,0.0,3,287,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,40,0,0
2012-03-15,ATL,28,12,78,1025,16,16,16,45,5,0.1,4,283,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,39,0,0
2012-03-16,ATL,28,11,75,1024,16,16,16,21,8,0.1,5,276,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,38,0,0
2012-03-17,ATL,28,12,78,1024,16,16,16,26,4,0.1,5,64,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,37,0,0
2012-03-18,ATL,29,11,78,1026,16,16,16,19,4,0.0,4,238,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,36,0,0
